Bg-Train-True,Bg-Train-Pred,Nw-min,Nw-max,Num-Nw
1.4998658,1.4792106,1624.659423828125,78050.6796875,0.0
0.6954684,0.702899,1624.659423828125,78050.6796875,0.0
0.945832,1.0260124,1624.659423828125,78050.6796875,0.0
0.5172918,0.5279836,1624.659423828125,78050.6796875,0.0
0.96344304,0.9610667,1624.659423828125,78050.6796875,0.0
1.3930022,1.4187245,1624.659423828125,78050.6796875,0.0
0.7122717,0.7273314,1624.659423828125,78050.6796875,0.0
0.48226464,0.48780352,1624.659423828125,78050.6796875,0.0
0.51628643,0.53042924,1624.659423828125,78050.6796875,0.0
1.1732817,1.1827388,1624.659423828125,78050.6796875,0.0
0.5886929,0.5962972,1624.659423828125,78050.6796875,0.0
1.1428704,1.1685314,1624.659423828125,78050.6796875,0.0
0.9506283,0.9349476,1624.659423828125,78050.6796875,0.0
1.4117887,1.4143624,1624.659423828125,78050.6796875,0.0
1.4387879,1.4308009,1624.659423828125,78050.6796875,0.0
0.87570244,0.89760345,1624.659423828125,78050.6796875,0.0
1.1798768,1.1731889,1624.659423828125,78050.6796875,0.0
0.90673524,0.9130999,1624.659423828125,78050.6796875,0.0
1.2524121,1.3140248,1624.659423828125,78050.6796875,0.0
0.69411767,0.68747413,1624.659423828125,78050.6796875,0.0
1.4728513,1.4671572,1624.659423828125,78050.6796875,0.0
1.0729156,1.106827,1624.659423828125,78050.6796875,0.0
0.9576938,0.9633756,1624.659423828125,78050.6796875,0.0
0.8809705,0.8677806,1624.659423828125,78050.6796875,0.0
1.4043386,1.4112723,1624.659423828125,78050.6796875,0.0
0.67042327,0.6603144,1624.659423828125,78050.6796875,0.0
0.9231124,0.9435162,1624.659423828125,78050.6796875,0.0
0.8539249,0.83598614,1624.659423828125,78050.6796875,0.0
0.45232424,0.46735522,1624.659423828125,78050.6796875,0.0
0.8433735,0.84494364,1624.659423828125,78050.6796875,0.0
0.39050815,0.3953191,1624.659423828125,78050.6796875,0.0
0.5960624,0.60307735,1624.659423828125,78050.6796875,0.0
1.0986454,1.1150529,2214.58056640625,96949.8359375,0.0
0.52015746,0.50911856,2214.58056640625,96949.8359375,0.0
1.1918005,1.1774722,2214.58056640625,96949.8359375,0.0
1.4046268,1.4050847,2214.58056640625,96949.8359375,0.0
0.48308787,0.4767042,2214.58056640625,96949.8359375,0.0
0.96817607,0.9700191,2214.58056640625,96949.8359375,0.0
0.60328734,0.59686375,2214.58056640625,96949.8359375,0.0
0.4260486,0.41302723,2214.58056640625,96949.8359375,0.0
1.1163561,1.1274457,2214.58056640625,96949.8359375,0.0
0.6141169,0.60143375,2214.58056640625,96949.8359375,0.0
0.4371905,0.43246937,2214.58056640625,96949.8359375,0.0
0.44663858,0.41843176,2214.58056640625,96949.8359375,0.0
1.1788863,1.1996912,2214.58056640625,96949.8359375,0.0
1.379928,1.3999202,2214.58056640625,96949.8359375,0.0
0.72581017,0.69909966,2214.58056640625,96949.8359375,0.0
0.9775542,0.9723579,2214.58056640625,96949.8359375,0.0
0.7712668,0.7677281,2214.58056640625,96949.8359375,0.0
1.4581326,1.5104817,2214.58056640625,96949.8359375,0.0
0.51460874,0.5146834,2214.58056640625,96949.8359375,0.0
0.59653914,0.5780465,2214.58056640625,96949.8359375,0.0
0.5465171,0.5414657,2214.58056640625,96949.8359375,0.0
1.084449,1.0937321,2214.58056640625,96949.8359375,0.0
0.70757675,0.66409814,2214.58056640625,96949.8359375,0.0
0.7847446,0.78244233,2214.58056640625,96949.8359375,0.0
1.3739768,1.2632754,2214.58056640625,96949.8359375,0.0
0.5872911,0.57695866,2214.58056640625,96949.8359375,0.0
0.39307934,0.3743867,2214.58056640625,96949.8359375,0.0
0.37557134,0.36647072,2214.58056640625,96949.8359375,0.0
1.316575,1.3112789,2214.58056640625,96949.8359375,0.0
0.6105491,0.5891518,2214.58056640625,96949.8359375,0.0
0.49593723,0.49222708,2214.58056640625,96949.8359375,0.0
1.2807381,1.2782686,2214.58056640625,96949.8359375,0.0
1.5107269,1.5238125,2214.58056640625,96949.8359375,0.0
1.0186465,1.0120988,2214.58056640625,96949.8359375,0.0
1.4912174,1.4888499,2214.58056640625,96949.8359375,0.0
0.68588436,0.6796562,2214.58056640625,96949.8359375,0.0
1.3992355,1.3927952,2214.58056640625,96949.8359375,0.0
0.67536426,0.6624292,2214.58056640625,96949.8359375,0.0
1.2374525,1.2155014,2214.58056640625,96949.8359375,0.0
1.3219743,1.3086569,2214.58056640625,96949.8359375,0.0
0.8279737,0.83927464,2214.58056640625,96949.8359375,0.0
0.4626985,0.4497063,2214.58056640625,96949.8359375,0.0
0.40576422,0.39247283,2214.58056640625,96949.8359375,0.0
1.1450417,1.1395612,2214.58056640625,96949.8359375,0.0
0.6747759,0.6704482,2214.58056640625,96949.8359375,0.0
0.8810761,0.8775761,2214.58056640625,96949.8359375,0.0
0.83201444,0.8338487,2214.58056640625,96949.8359375,0.0
0.9852619,1.0619818,2214.58056640625,96949.8359375,0.0
0.5867547,0.570617,2214.58056640625,96949.8359375,0.0
1.1536072,1.133981,2214.58056640625,96949.8359375,0.0
0.75597847,0.759552,2214.58056640625,96949.8359375,0.0
1.3687718,1.368311,2214.58056640625,96949.8359375,0.0
0.97892034,0.98008174,2214.58056640625,96949.8359375,0.0
1.0359874,1.0008492,2214.58056640625,96949.8359375,0.0
1.3108757,1.3422153,2214.58056640625,96949.8359375,0.0
0.65194833,0.64279187,2214.58056640625,96949.8359375,0.0
1.0588573,1.1161766,2214.58056640625,96949.8359375,0.0
0.49209917,0.46415138,2214.58056640625,96949.8359375,0.0
0.37262923,0.37487245,2214.58056640625,96949.8359375,0.0
0.7550119,0.73936677,2214.58056640625,96949.8359375,0.0
0.91126364,0.9149398,2214.58056640625,96949.8359375,0.0
0.9661685,0.9863322,2214.58056640625,96949.8359375,0.0
0.67843676,0.66530013,2214.58056640625,96949.8359375,0.0
0.67044187,0.6625718,2214.58056640625,96949.8359375,0.0
1.1385957,1.1413573,1349.1021728515625,83039.078125,0.0
0.72391915,0.7129006,1349.1021728515625,83039.078125,0.0
1.0594462,1.0736928,1349.1021728515625,83039.078125,0.0
0.42526913,0.41066363,1349.1021728515625,83039.078125,0.0
1.2369175,1.2785382,1349.1021728515625,83039.078125,0.0
0.4827125,0.45101872,1349.1021728515625,83039.078125,0.0
0.40178993,0.383717,1349.1021728515625,83039.078125,0.0
0.85200334,0.8444607,1349.1021728515625,83039.078125,0.0
1.1507502,1.1986537,1349.1021728515625,83039.078125,0.0
0.955424,0.95636016,1349.1021728515625,83039.078125,0.0
0.46383387,0.44340074,1349.1021728515625,83039.078125,0.0
1.3197137,1.3246,1349.1021728515625,83039.078125,0.0
0.5025113,0.48524445,1349.1021728515625,83039.078125,0.0
0.49216217,0.47140503,1349.1021728515625,83039.078125,0.0
0.5173824,0.49909708,1349.1021728515625,83039.078125,0.0
1.2257386,1.2051845,1349.1021728515625,83039.078125,0.0
0.52215225,0.5013415,1349.1021728515625,83039.078125,0.0
0.9446806,0.951368,1349.1021728515625,83039.078125,0.0
1.0274606,1.0313532,1349.1021728515625,83039.078125,0.0
1.4865638,1.472081,1349.1021728515625,83039.078125,0.0
0.67392766,0.6619626,1349.1021728515625,83039.078125,0.0
0.5585744,0.5115003,1349.1021728515625,83039.078125,0.0
0.950202,0.92371726,1349.1021728515625,83039.078125,0.0
1.3843524,1.3972752,1349.1021728515625,83039.078125,0.0
0.41037977,0.38266858,1349.1021728515625,83039.078125,0.0
0.772789,0.7588572,1349.1021728515625,83039.078125,0.0
1.0464873,1.0324244,1349.1021728515625,83039.078125,0.0
1.2258689,1.2560357,1349.1021728515625,83039.078125,0.0
1.1627507,1.1603808,1349.1021728515625,83039.078125,0.0
1.4386455,1.4488711,1349.1021728515625,83039.078125,0.0
1.2035663,1.2116268,1349.1021728515625,83039.078125,0.0
0.46346682,0.4391755,1349.1021728515625,83039.078125,0.0
0.6163144,0.61012363,1349.1021728515625,83039.078125,0.0
1.2048801,1.2096015,1349.1021728515625,83039.078125,0.0
0.6584892,0.65394324,1349.1021728515625,83039.078125,0.0
0.66409767,0.65041554,1349.1021728515625,83039.078125,0.0
0.68145084,0.66946083,1349.1021728515625,83039.078125,0.0
0.72890055,0.751339,1349.1021728515625,83039.078125,0.0
1.3658401,1.367859,1349.1021728515625,83039.078125,0.0
0.48520547,0.46963286,1349.1021728515625,83039.078125,0.0
0.5627879,0.55871856,1349.1021728515625,83039.078125,0.0
1.1819007,1.2184205,1349.1021728515625,83039.078125,0.0
0.57846916,0.55632186,1349.1021728515625,83039.078125,0.0
0.50397706,0.4857208,1349.1021728515625,83039.078125,0.0
1.1045904,1.1108286,1349.1021728515625,83039.078125,0.0
0.46730995,0.45152754,1349.1021728515625,83039.078125,0.0
1.0173957,1.010834,1349.1021728515625,83039.078125,0.0
0.37830082,0.34885344,1349.1021728515625,83039.078125,0.0
1.5116998,1.5176896,1349.1021728515625,83039.078125,0.0
0.81348944,0.81849825,1349.1021728515625,83039.078125,0.0
0.62738836,0.6279504,1349.1021728515625,83039.078125,0.0
0.5597998,0.53993887,1349.1021728515625,83039.078125,0.0
0.45102644,0.44761348,1349.1021728515625,83039.078125,0.0
0.68494,0.6688266,1349.1021728515625,83039.078125,0.0
0.3889411,0.38748443,1349.1021728515625,83039.078125,0.0
0.8347974,0.83005095,1349.1021728515625,83039.078125,0.0
1.5447755,1.5281546,1349.1021728515625,83039.078125,0.0
0.765834,0.7553066,1349.1021728515625,83039.078125,0.0
1.0844374,1.0738883,1349.1021728515625,83039.078125,0.0
1.0354741,1.0470095,1349.1021728515625,83039.078125,0.0
0.83306324,0.8216467,1349.1021728515625,83039.078125,0.0
0.7074568,0.71980584,1349.1021728515625,83039.078125,0.0
0.5680189,0.5529732,1349.1021728515625,83039.078125,0.0
0.61082023,0.60027623,1349.1021728515625,83039.078125,0.0
0.915325,0.92006415,2081.544189453125,73361.9453125,0.0
1.1384737,1.1184068,2081.544189453125,73361.9453125,0.0
0.99952334,1.000684,2081.544189453125,73361.9453125,0.0
0.8075048,0.81303203,2081.544189453125,73361.9453125,0.0
0.6520496,0.6568049,2081.544189453125,73361.9453125,0.0
0.92062163,0.94913113,2081.544189453125,73361.9453125,0.0
1.4414173,1.4481354,2081.544189453125,73361.9453125,0.0
1.4227949,1.41491,2081.544189453125,73361.9453125,0.0
0.4316271,0.42923918,2081.544189453125,73361.9453125,0.0
1.2293451,1.2355154,2081.544189453125,73361.9453125,0.0
1.1460085,1.1486704,2081.544189453125,73361.9453125,0.0
0.5310648,0.534743,2081.544189453125,73361.9453125,0.0
0.51550686,0.5162758,2081.544189453125,73361.9453125,0.0
0.6024744,0.5813923,2081.544189453125,73361.9453125,0.0
1.0845354,1.0939437,2081.544189453125,73361.9453125,0.0
1.505483,1.4864603,2081.544189453125,73361.9453125,0.0
0.77858555,0.78469574,2081.544189453125,73361.9453125,0.0
1.3844444,1.3925037,2081.544189453125,73361.9453125,0.0
0.37637755,0.36039776,2081.544189453125,73361.9453125,0.0
0.9020749,0.895097,2081.544189453125,73361.9453125,0.0
1.1146522,1.1048405,2081.544189453125,73361.9453125,0.0
0.8839708,0.87839043,2081.544189453125,73361.9453125,0.0
1.0116067,1.0169986,2081.544189453125,73361.9453125,0.0
0.4389118,0.42429674,2081.544189453125,73361.9453125,0.0
1.373705,1.405793,2081.544189453125,73361.9453125,0.0
0.57506204,0.5233849,2081.544189453125,73361.9453125,0.0
1.21882,1.2335095,2081.544189453125,73361.9453125,0.0
1.0415437,1.0090103,2081.544189453125,73361.9453125,0.0
0.4192877,0.39948845,2081.544189453125,73361.9453125,0.0
0.9039591,0.9037348,2081.544189453125,73361.9453125,0.0
1.1380911,1.1240605,2081.544189453125,73361.9453125,0.0
1.2090138,1.213192,2081.544189453125,73361.9453125,0.0
0.44100338,0.41700312,2081.544189453125,73361.9453125,0.0
1.0708127,1.0708606,2081.544189453125,73361.9453125,0.0
1.0411437,1.0242116,2081.544189453125,73361.9453125,0.0
0.8322929,0.83312654,2081.544189453125,73361.9453125,0.0
0.5296984,0.51582193,2081.544189453125,73361.9453125,0.0
0.4297286,0.418854,2081.544189453125,73361.9453125,0.0
0.43687183,0.41956663,2081.544189453125,73361.9453125,0.0
0.738191,0.7438939,2081.544189453125,73361.9453125,0.0
0.7708675,0.77955073,2081.544189453125,73361.9453125,0.0
1.0546906,1.0623314,2081.544189453125,73361.9453125,0.0
0.8597592,0.86080366,2081.544189453125,73361.9453125,0.0
1.0777569,1.0916998,2081.544189453125,73361.9453125,0.0
1.2385229,1.2194972,2081.544189453125,73361.9453125,0.0
0.8058195,0.8057927,2081.544189453125,73361.9453125,0.0
1.0402755,1.0372984,2081.544189453125,73361.9453125,0.0
1.0989225,1.0974867,2081.544189453125,73361.9453125,0.0
1.3624271,1.3643214,2081.544189453125,73361.9453125,0.0
1.2425034,1.2398075,2081.544189453125,73361.9453125,0.0
1.2552783,1.224131,2081.544189453125,73361.9453125,0.0
0.5015388,0.48288774,2081.544189453125,73361.9453125,0.0
1.2432854,1.1893142,2081.544189453125,73361.9453125,0.0
0.8031998,0.78484976,2081.544189453125,73361.9453125,0.0
1.3633772,1.3794218,2081.544189453125,73361.9453125,0.0
0.75532246,0.735474,2081.544189453125,73361.9453125,0.0
0.44119108,0.43601584,2081.544189453125,73361.9453125,0.0
0.94359654,0.9328473,2081.544189453125,73361.9453125,0.0
1.1075441,1.1191454,2081.544189453125,73361.9453125,0.0
0.8629105,0.8687283,2081.544189453125,73361.9453125,0.0
0.53326356,0.53655565,2081.544189453125,73361.9453125,0.0
0.5908871,0.5592439,2081.544189453125,73361.9453125,0.0
0.49263227,0.47185943,2081.544189453125,73361.9453125,0.0
0.54105556,0.5458317,2081.544189453125,73361.9453125,0.0
0.4509611,0.47617337,78050.6796875,78050.6796875,0.0
0.58093673,0.6065395,78050.6796875,78050.6796875,0.0
0.6850672,0.6890529,78050.6796875,78050.6796875,0.0
0.72270966,0.7393372,78050.6796875,78050.6796875,0.0
1.1306368,1.1698048,78050.6796875,78050.6796875,0.0
0.47313702,0.49600598,78050.6796875,78050.6796875,0.0
1.145305,1.1388147,78050.6796875,78050.6796875,0.0
1.1753409,1.1883377,78050.6796875,78050.6796875,0.0
1.4933392,1.502479,78050.6796875,78050.6796875,0.0
0.5805912,0.5936545,78050.6796875,78050.6796875,0.0
0.5981978,0.62128264,78050.6796875,78050.6796875,0.0
0.9514044,0.9663981,78050.6796875,78050.6796875,0.0
1.1752422,1.1942105,78050.6796875,78050.6796875,0.0
0.78195894,0.7940026,78050.6796875,78050.6796875,0.0
0.9353581,0.96844506,78050.6796875,78050.6796875,0.0
0.76528025,0.78567,78050.6796875,78050.6796875,0.0
1.0492902,1.0320698,78050.6796875,78050.6796875,0.0
0.7506641,0.7728022,78050.6796875,78050.6796875,0.0
0.9826961,1.06936,78050.6796875,78050.6796875,0.0
0.43400455,0.4586352,78050.6796875,78050.6796875,0.0
0.43760288,0.4559603,78050.6796875,78050.6796875,0.0
0.5968559,0.616034,78050.6796875,78050.6796875,0.0
0.42720163,0.45602274,78050.6796875,78050.6796875,0.0
0.9546133,0.9599165,78050.6796875,78050.6796875,0.0
0.6721755,0.65027255,78050.6796875,78050.6796875,0.0
1.3872961,1.3853918,78050.6796875,78050.6796875,0.0
0.9155509,0.9295114,78050.6796875,78050.6796875,0.0
0.41156536,0.42685825,78050.6796875,78050.6796875,0.0
1.1194646,1.1225543,78050.6796875,78050.6796875,0.0
0.7894881,0.8166002,78050.6796875,78050.6796875,0.0
0.5045612,0.522029,78050.6796875,78050.6796875,0.0
1.2379274,1.2600582,78050.6796875,78050.6796875,0.0
0.6169442,0.6193875,78050.6796875,78050.6796875,0.0
1.0886682,1.1248198,78050.6796875,78050.6796875,0.0
1.5203856,1.4935355,78050.6796875,78050.6796875,0.0
1.1861119,1.1444306,78050.6796875,78050.6796875,0.0
1.5103548,1.5222919,78050.6796875,78050.6796875,0.0
1.1636419,1.1824577,78050.6796875,78050.6796875,0.0
1.1595196,1.1735966,78050.6796875,78050.6796875,0.0
0.596435,0.6114802,78050.6796875,78050.6796875,0.0
0.9475722,0.9529224,78050.6796875,78050.6796875,0.0
1.1515521,1.1746219,78050.6796875,78050.6796875,0.0
0.55874974,0.58061105,78050.6796875,78050.6796875,0.0
0.8608812,0.88051456,78050.6796875,78050.6796875,0.0
0.75707924,0.77456295,78050.6796875,78050.6796875,0.0
0.8894311,0.9019045,78050.6796875,78050.6796875,0.0
0.61535376,0.634001,78050.6796875,78050.6796875,0.0
0.7367032,0.7567377,78050.6796875,78050.6796875,0.0
0.3945427,0.41397166,78050.6796875,78050.6796875,0.0
0.4386056,0.45957774,78050.6796875,78050.6796875,0.0
0.9684183,0.9739902,78050.6796875,78050.6796875,0.0
0.8465234,0.8598575,78050.6796875,78050.6796875,0.0
1.1418759,1.1633368,78050.6796875,78050.6796875,0.0
0.38089436,0.4116376,78050.6796875,78050.6796875,0.0
0.73693836,0.76140857,78050.6796875,78050.6796875,0.0
1.0990574,1.1239755,78050.6796875,78050.6796875,0.0
0.8626849,0.87586075,78050.6796875,78050.6796875,0.0
1.1349144,1.1313944,78050.6796875,78050.6796875,0.0
0.7494054,0.7770474,78050.6796875,78050.6796875,0.0
0.54998875,0.57094586,78050.6796875,78050.6796875,0.0
1.296293,1.2864077,78050.6796875,78050.6796875,0.0
0.6658152,0.68086034,78050.6796875,78050.6796875,0.0
0.7422465,0.76626766,78050.6796875,78050.6796875,0.0
1.0982769,1.0537577,78050.6796875,78050.6796875,0.0
1.0620472,1.1877847,1086.111572265625,55512.98828125,0.0
1.0011127,1.023503,1086.111572265625,55512.98828125,0.0
1.359894,1.3746302,1086.111572265625,55512.98828125,0.0
1.2479116,1.2483649,1086.111572265625,55512.98828125,0.0
1.0423563,1.0439265,1086.111572265625,55512.98828125,0.0
1.195305,1.2011653,1086.111572265625,55512.98828125,0.0
0.5255282,0.5519793,1086.111572265625,55512.98828125,0.0
0.46815175,0.48971388,1086.111572265625,55512.98828125,0.0
0.38131538,0.4027364,1086.111572265625,55512.98828125,0.0
1.3267531,1.3459412,1086.111572265625,55512.98828125,0.0
