Bth-Train-True,Bth-Train-Pred,Nw-min,Nw-max,Num-Nw
0.47523308,0.47250143,14652.7548828125,88346.296875,9.0
0.46155924,0.4559893,25590.0859375,59060.953125,2.0
0.470788,0.46904925,12167.5126953125,83039.078125,10.0
0.48882046,0.48337767,11436.57421875,93992.7109375,9.0
0.33537748,0.33619407,1435.326416015625,85651.5859375,10.0
0.25211054,0.24125028,390.7763366699219,7412.3369140625,3.0
0.43526524,0.43131518,2147.0322265625,66851.6484375,7.0
0.2696519,0.27150488,566.7130737304688,71124.2890625,8.0
0.41064143,0.41090843,5967.39453125,52178.1640625,6.0
0.36563998,0.3650119,4244.26708984375,49043.66796875,5.0
0.37939823,0.37715065,2585.568603515625,83039.078125,12.0
0.24629706,0.25491813,532.6689453125,1307.952392578125,3.0
0.294479,0.29593945,1307.952392578125,24809.546875,5.0
0.37300512,0.37261724,3113.677001953125,4955.26953125,2.0
0.3463725,0.34980452,2506.70458984375,59060.953125,10.0
0.2566694,0.25433847,989.7276611328125,91125.78125,12.0
0.8068949,0.7372768,30816.919921875,91125.78125,6.0
0.34449387,0.3500694,4515.52783203125,96949.8359375,9.0
0.6223409,0.6097374,43328.265625,85651.5859375,2.0
0.48533773,0.48360926,21918.31640625,71124.2890625,4.0
0.6918863,0.6844827,9795.607421875,47547.7578125,3.0
0.37418488,0.374286,3416.900146484375,37111.34765625,7.0
0.64386225,0.62974775,15113.7490234375,15113.7490234375,1.0
0.57964027,0.71733224,14205.822265625,14205.822265625,1.0
0.24824595,0.24541572,602.9329833984375,68954.8828125,12.0
0.31929997,0.32502952,62835.67578125,62835.67578125,1.0
0.31306595,0.3128991,959.539306640625,88346.296875,10.0
0.63306296,0.69512075,8654.056640625,49043.66796875,10.0
0.39761266,0.39847198,3749.652587890625,49043.66796875,11.0
0.39417815,0.39602482,8926.32421875,88346.296875,10.0
0.72474,0.7195398,44691.42578125,93992.7109375,6.0
0.3828141,0.3836793,4955.26953125,60919.08203125,6.0
0.66297644,0.66603625,38278.91796875,91125.78125,7.0
0.2577654,0.25862035,470.5932922363281,85651.5859375,10.0
0.25452393,0.25759006,5271.97216796875,96949.8359375,12.0
0.22602738,0.23909506,53819.75390625,96949.8359375,2.0
0.34079465,0.34383076,2284.25390625,64812.5625,12.0
0.32134968,0.31917104,1391.546630859375,78050.6796875,9.0
0.2920881,0.29320818,19364.01953125,68954.8828125,4.0
0.44898129,0.44788682,5111.16845703125,85651.5859375,11.0
0.6443258,0.6801777,10749.5458984375,71124.2890625,3.0
0.4937361,0.48701274,15589.24609375,96949.8359375,7.0
0.28282458,0.2849304,7412.3369140625,7412.3369140625,1.0
0.41284525,0.40978438,5111.16845703125,47547.7578125,7.0
0.24482289,0.23324674,324.4970703125,91125.78125,6.0
0.2851112,0.2897413,566.7130737304688,83039.078125,12.0
0.62049294,0.7223816,8134.18212890625,8134.18212890625,1.0
0.33830667,0.33875528,2750.818115234375,83039.078125,10.0
0.26413897,0.26109707,403.0706481933594,78050.6796875,12.0
0.7142792,0.7136512,42006.68359375,91125.78125,8.0
0.2208946,0.22868678,7886.07666015625,85651.5859375,11.0
0.25949708,0.25565493,772.4891357421875,19364.01953125,9.0
0.28884366,0.3033076,78050.6796875,78050.6796875,1.0
0.7485192,0.69446516,19973.236328125,88346.296875,11.0
0.41698527,0.41407904,8390.09375,73361.9453125,10.0
0.35708672,0.360558,2081.544189453125,96949.8359375,6.0
0.33216047,0.3231846,59060.953125,88346.296875,7.0
0.24917482,0.26809525,60919.08203125,60919.08203125,1.0
0.3335077,0.3316397,8654.056640625,71124.2890625,5.0
0.48267227,0.47801873,12167.5126953125,93992.7109375,9.0
0.44212353,0.4546668,16585.58984375,16585.58984375,1.0
0.4307022,0.43561953,12550.3173828125,17107.39453125,2.0
0.34768516,0.35052288,1575.1046142578125,85651.5859375,7.0
0.41565835,0.41763014,53819.75390625,93992.7109375,8.0
0.32976586,0.3304585,1307.952392578125,83039.078125,9.0
0.43741044,0.43758234,14652.7548828125,35979.390625,3.0
0.3491372,0.35055012,2585.568603515625,96949.8359375,6.0
0.39027676,0.38606566,4244.26708984375,21249.771484375,4.0
0.31363332,0.31609467,1435.326416015625,27225.607421875,10.0
0.36498404,0.36315668,2356.119384765625,2356.119384765625,1.0
0.35745618,0.35042977,1155.5274658203125,46097.47265625,10.0
0.2890365,0.28711686,901.8970336914062,31786.458984375,3.0
0.48834825,0.48246738,12550.3173828125,42006.68359375,9.0
0.55968785,0.56102383,39483.21875,96949.8359375,7.0
0.56529355,0.5528662,23319.166015625,91125.78125,7.0
0.44974902,0.44998276,19364.01953125,93992.7109375,6.0
0.3077805,0.31227833,748.9269409179688,42006.68359375,7.0
0.3572501,0.36380762,9795.607421875,78050.6796875,7.0
0.335815,0.34326288,3524.400146484375,66851.6484375,7.0
0.34973165,0.34781545,28965.658203125,85651.5859375,5.0
0.3485982,0.35366368,1956.4998779296875,83039.078125,9.0
0.41332105,0.443614,25590.0859375,25590.0859375,1.0
0.31231233,0.31189954,55512.98828125,91125.78125,7.0
0.24069174,0.26745313,55512.98828125,78050.6796875,5.0
0.30728817,0.31360647,772.4891357421875,66851.6484375,11.0
0.6297617,0.67307776,6967.056640625,83039.078125,4.0
0.2901662,0.29414746,1120.281982421875,83039.078125,7.0
0.5756673,0.59646165,8134.18212890625,46097.47265625,5.0
0.48227382,0.47965416,11796.3837890625,96949.8359375,11.0
0.385948,0.3833835,2081.544189453125,2081.544189453125,1.0
0.66153926,0.6384089,42006.68359375,66851.6484375,5.0
0.44380444,0.4604481,6155.13623046875,30816.919921875,3.0
0.38258567,0.38481897,5785.37939453125,93992.7109375,10.0
0.39714846,0.39818615,3867.621337890625,93992.7109375,3.0
0.4742852,0.47478384,14205.822265625,14205.822265625,1.0
0.33312732,0.3249993,1728.4951171875,55512.98828125,5.0
0.33667752,0.3386169,1728.4951171875,93992.7109375,7.0
0.39307085,0.3938465,3113.677001953125,52178.1640625,7.0
0.69832075,0.7014016,8654.056640625,32786.5,2.0
0.4016142,0.40091893,30816.919921875,88346.296875,7.0
0.40794075,0.40299672,4515.52783203125,96949.8359375,12.0
0.49073178,0.48159027,52178.1640625,52178.1640625,1.0
0.6138383,0.61878836,34881.9609375,83039.078125,8.0
0.2957979,0.2965643,2750.818115234375,16079.703125,2.0
0.25560784,0.25313926,52178.1640625,85651.5859375,8.0
0.28960127,0.29640573,1229.3798828125,15113.7490234375,4.0
0.33388323,0.33634394,1307.952392578125,78050.6796875,9.0
0.3304482,0.3304592,1675.773193359375,19364.01953125,4.0
0.59378695,0.6161504,5437.8349609375,83039.078125,8.0
0.26024625,0.26766762,378.8570251464844,59060.953125,11.0
0.40215144,0.40060514,2430.245849609375,66851.6484375,2.0
0.354383,0.35435957,2666.913818359375,83039.078125,2.0
0.30740696,0.31464347,989.7276611328125,44691.42578125,8.0
0.32044423,0.32062507,53819.75390625,53819.75390625,1.0
0.30364734,0.30765805,796.7926025390625,53819.75390625,7.0
0.28300387,0.27848846,52178.1640625,93992.7109375,10.0
0.52437496,0.52097344,38278.91796875,88346.296875,6.0
0.46346658,0.4668569,1782.875732421875,27225.607421875,6.0
0.4551881,0.470319,1155.5274658203125,68954.8828125,12.0
0.4130926,0.41524953,52178.1640625,91125.78125,2.0
0.325514,0.3297497,28965.658203125,28965.658203125,1.0
0.27621785,0.25895643,62835.67578125,88346.296875,3.0
0.25124195,0.2548523,1191.8818359375,78050.6796875,4.0
0.44477972,0.44620082,8134.18212890625,83039.078125,6.0
0.40700632,0.406657,5437.8349609375,96949.8359375,11.0
0.3192718,0.32402158,3312.67919921875,12550.3173828125,3.0
0.41978782,0.43127236,748.9269409179688,85651.5859375,12.0
0.44228265,0.4284395,21249.771484375,21918.31640625,2.0
0.44254607,0.46432093,1624.659423828125,25590.0859375,9.0
0.7111746,0.7349818,18200.767578125,71124.2890625,5.0
0.33708164,0.340697,1268.0577392578125,66851.6484375,8.0
0.4530362,0.45132017,8390.09375,42006.68359375,3.0
0.4659645,0.4560501,47547.7578125,91125.78125,5.0
0.3968174,0.39832824,3416.900146484375,71124.2890625,10.0
0.4345762,0.4312154,6754.5498046875,93992.7109375,12.0
0.3056342,0.31149134,566.7130737304688,91125.78125,11.0
0.2544214,0.26262748,1956.4998779296875,39483.21875,4.0
0.30340016,0.282881,66851.6484375,78050.6796875,2.0
0.4367699,0.43118674,6754.5498046875,52178.1640625,10.0
0.30628622,0.31446624,3113.677001953125,93992.7109375,4.0
0.30069712,0.30093062,1435.326416015625,66851.6484375,5.0
0.2829814,0.29089344,748.9269409179688,83039.078125,11.0
0.42739078,0.43120667,3211.636962890625,91125.78125,9.0
0.32847735,0.33037737,1020.86572265625,62835.67578125,11.0
0.45285717,0.45261663,23319.166015625,91125.78125,9.0
0.4080927,0.41150993,6548.52490234375,75670.0078125,8.0
0.4412315,0.44210055,32786.5,88346.296875,9.0
0.3527722,0.35545146,2585.568603515625,68954.8828125,7.0
0.48950064,0.48889497,14652.7548828125,68954.8828125,10.0
0.27568462,0.29725927,57259.49609375,96949.8359375,10.0
0.23159151,0.24834543,62835.67578125,80506.25,4.0
0.38373986,0.38327825,2750.818115234375,44691.42578125,9.0
0.4703384,0.46969128,29876.955078125,64812.5625,2.0
0.36087447,0.3663726,2081.544189453125,71124.2890625,7.0
0.2996195,0.30868462,5437.8349609375,91125.78125,4.0
0.41329706,0.4126613,7645.53857421875,7645.53857421875,1.0
0.34262887,0.35075128,1956.4998779296875,53819.75390625,9.0
0.3868212,0.39001486,3312.67919921875,85651.5859375,10.0
0.28783846,0.2933006,602.9329833984375,91125.78125,7.0
0.487607,0.47775188,1020.86572265625,96949.8359375,10.0
0.4452709,0.44455817,12945.166015625,62835.67578125,6.0
0.41427755,0.41258487,2430.245849609375,83039.078125,6.0
0.3425023,0.34798485,2926.62939453125,50586.64453125,12.0
0.43476915,0.42928743,6155.13623046875,96949.8359375,10.0
0.2914831,0.2915252,367.30126953125,53819.75390625,12.0
0.40303725,0.4046556,4804.12548828125,55512.98828125,8.0
0.39603776,0.4003038,1086.111572265625,59060.953125,10.0
0.41103938,0.4149527,3867.621337890625,78050.6796875,12.0
0.45521706,0.45770007,6754.5498046875,66851.6484375,7.0
0.43532264,0.48869067,59060.953125,91125.78125,2.0
0.42626238,0.4278506,3635.281982421875,60919.08203125,9.0
0.27891943,0.282779,442.3233947753906,24809.546875,4.0
0.66386545,0.6317135,62835.67578125,62835.67578125,1.0
0.29760617,0.2957,661.6492309570312,66851.6484375,7.0
0.252446,0.2556987,367.30126953125,52178.1640625,8.0
0.7039057,0.6704103,32786.5,93992.7109375,3.0
0.42437065,0.42447907,4955.26953125,59060.953125,4.0
0.27112252,0.28504187,415.7517395019531,93992.7109375,8.0
0.35116264,0.35750788,52178.1640625,88346.296875,3.0
0.5948132,0.56393576,30816.919921875,93992.7109375,10.0
0.40196276,0.40518436,5967.39453125,93992.7109375,8.0
0.34759337,0.35504466,3211.636962890625,25590.0859375,4.0
0.29801404,0.30519712,1307.952392578125,30816.919921875,7.0
0.40908295,0.40674004,5608.916015625,27225.607421875,2.0
0.42221802,0.42142165,13772.521484375,73361.9453125,2.0
0.32752383,0.33104086,1624.659423828125,66851.6484375,3.0
0.24883646,0.24660897,930.2718505859375,75670.0078125,8.0
0.35670236,0.35983092,4244.26708984375,75670.0078125,5.0
0.36512953,0.36972898,3211.636962890625,32786.5,9.0
0.59741306,0.653318,8926.32421875,71124.2890625,8.0
0.39914262,0.39889497,29876.955078125,64812.5625,2.0
0.30119225,0.30839342,390.7763366699219,59060.953125,11.0
0.27967405,0.29239762,989.7276611328125,80506.25,11.0
0.3890443,0.3922236,3113.677001953125,85651.5859375,10.0
0.62729067,0.6107533,26395.181640625,80506.25,6.0
0.5622245,0.52096033,31786.458984375,93992.7109375,4.0
0.3146134,0.32219434,24052.81640625,78050.6796875,8.0
0.35922173,0.35847497,2147.0322265625,96949.8359375,8.0
0.4677639,0.47824612,73361.9453125,80506.25,2.0
0.302725,0.3034385,38278.91796875,46097.47265625,2.0
0.7149466,0.7410376,18773.384765625,47547.7578125,3.0
0.49171087,0.49405727,24052.81640625,96949.8359375,9.0
0.5572051,0.5109942,10749.5458984375,24052.81640625,2.0
0.7414497,0.75923693,18200.767578125,68954.8828125,7.0
0.34914544,0.35208765,1838.96728515625,17107.39453125,3.0
0.3748834,0.37413675,6548.52490234375,66851.6484375,9.0
0.3242662,0.3288621,6348.78466796875,88346.296875,4.0
0.40981746,0.40588978,4804.12548828125,78050.6796875,9.0
0.37543187,0.37881726,37111.34765625,37111.34765625,1.0
0.3724,0.37193996,4244.26708984375,46097.47265625,3.0
0.34147033,0.34721664,1307.952392578125,23319.166015625,4.0
0.24029778,0.24446441,21918.31640625,93992.7109375,4.0
0.34789157,0.35072488,2356.119384765625,80506.25,9.0
0.34232742,0.35128063,5437.8349609375,53819.75390625,6.0
0.35462135,0.3565417,1675.773193359375,44691.42578125,6.0
0.66817343,0.6453972,8654.056640625,88346.296875,10.0
0.5487875,0.55499333,29876.955078125,85651.5859375,5.0
0.35118338,0.3626238,4804.12548828125,75670.0078125,10.0
0.43861425,0.4407411,7886.07666015625,83039.078125,6.0
0.68136275,0.68700933,9207.1572265625,43328.265625,6.0
0.27974892,0.2841639,356.0979919433594,39483.21875,9.0
0.52429223,0.5231879,17645.61328125,93992.7109375,10.0
0.3955747,0.3891851,35979.390625,68954.8828125,4.0
0.3324184,0.34078157,2356.119384765625,14205.822265625,3.0
0.34417444,0.3500477,1838.96728515625,68954.8828125,6.0
0.328845,0.3350934,1120.281982421875,88346.296875,8.0
0.2953061,0.29840127,470.5932922363281,85651.5859375,10.0
0.286071,0.29515353,485.39874267578125,9207.1572265625,2.0
0.48701876,0.47993332,12945.166015625,71124.2890625,12.0
0.36755145,0.35971493,59060.953125,96949.8359375,7.0
0.32391608,0.3274371,1086.111572265625,49043.66796875,7.0
0.3647318,0.37140214,6548.52490234375,6548.52490234375,1.0
0.7330456,0.6950115,50586.64453125,50586.64453125,1.0
0.30700284,0.3098237,874.3876953125,49043.66796875,6.0
0.3084299,0.31176168,1349.1021728515625,66851.6484375,10.0
0.38588,0.39141908,5967.39453125,85651.5859375,7.0
0.43283805,0.43843752,11796.3837890625,83039.078125,2.0
0.2927903,0.2973649,1728.4951171875,73361.9453125,11.0
0.44767398,0.4425651,50586.64453125,88346.296875,9.0
0.47833064,0.47675428,12945.166015625,80506.25,11.0
0.39685246,0.39613718,3312.67919921875,80506.25,11.0
0.27862003,0.28353417,485.39874267578125,75670.0078125,7.0
0.5185127,0.51299655,10749.5458984375,78050.6796875,7.0
0.5128952,0.53484243,52178.1640625,52178.1640625,1.0
0.26737332,0.27655625,549.4274291992188,75670.0078125,9.0
0.34256423,0.34846687,1896.823486328125,93992.7109375,7.0
0.4170563,0.4106265,6548.52490234375,42006.68359375,2.0
0.38972723,0.3850075,11087.740234375,73361.9453125,12.0
0.30346227,0.31153676,32786.5,91125.78125,3.0
0.43938947,0.44014117,9207.1572265625,88346.296875,7.0
0.42029738,0.4301203,5437.8349609375,60919.08203125,5.0
0.35012066,0.35824007,3989.301513671875,12167.5126953125,3.0
0.37031075,0.3712709,2356.119384765625,88346.296875,10.0
0.3244154,0.33103746,1782.875732421875,57259.49609375,8.0
0.44817013,0.4449733,25590.0859375,78050.6796875,9.0
0.42882144,0.43544856,2926.62939453125,60919.08203125,6.0
0.39900833,0.39958704,2356.119384765625,19364.01953125,3.0
0.2503033,0.252181,584.5425415039062,96949.8359375,11.0
0.36781612,0.36473006,5271.97216796875,24052.81640625,2.0
0.37199032,0.37019002,5111.16845703125,80506.25,8.0
0.32517618,0.32209164,1782.875732421875,66851.6484375,3.0
0.4256251,0.42776495,19364.01953125,57259.49609375,5.0
0.45903635,0.45326936,10749.5458984375,68954.8828125,8.0
0.4747626,0.472816,23319.166015625,33818.00390625,4.0
0.3078189,0.30806893,2147.0322265625,42006.68359375,3.0
0.34486556,0.34288335,11087.740234375,44691.42578125,2.0
0.4722576,0.47208005,25590.0859375,75670.0078125,4.0
0.2945274,0.29749805,2430.245849609375,88346.296875,3.0
0.22699405,0.23783545,75670.0078125,75670.0078125,1.0
0.2901733,0.28671828,682.4655151367188,17107.39453125,3.0
0.6157706,0.5329251,6967.056640625,28965.658203125,3.0
0.34714377,0.3492409,1838.96728515625,85651.5859375,11.0
0.48996297,0.48304942,12550.3173828125,88346.296875,6.0
0.45163226,0.44847417,7412.3369140625,66851.6484375,4.0
0.2576775,0.2597253,5608.916015625,5608.916015625,1.0
0.49397483,0.4965006,88346.296875,88346.296875,1.0
0.31429818,0.3116596,874.3876953125,874.3876953125,1.0
0.40431237,0.40491918,6348.78466796875,88346.296875,6.0
0.2722168,0.2703332,2666.913818359375,17645.61328125,2.0
0.4589805,0.45867175,24809.546875,24809.546875,1.0
0.25412396,0.24149925,57259.49609375,83039.078125,5.0
0.2689137,0.26665506,2430.245849609375,47547.7578125,4.0
0.30283558,0.30366334,3867.621337890625,93992.7109375,4.0
0.29950917,0.3011186,4244.26708984375,4244.26708984375,1.0
0.49018592,0.48431718,52178.1640625,62835.67578125,2.0
0.4139875,0.40471116,930.2718505859375,80506.25,5.0
0.26075217,0.2667997,1782.875732421875,50586.64453125,4.0
0.24687824,0.24770854,53819.75390625,96949.8359375,5.0
0.42807382,0.4246707,9496.826171875,80506.25,5.0
0.41336057,0.40567482,75670.0078125,85651.5859375,4.0
0.27309406,0.27992332,682.4655151367188,68954.8828125,5.0
0.42406493,0.4228655,68954.8828125,68954.8828125,1.0
0.4783234,0.469988,14205.822265625,93992.7109375,5.0
0.28721243,0.27841294,2837.3623046875,27225.607421875,4.0
0.3561811,0.35802597,2750.818115234375,2750.818115234375,1.0
0.41647115,0.41487673,4804.12548828125,96949.8359375,11.0
0.37894088,0.37575856,8134.18212890625,20601.619140625,4.0
0.37055576,0.3729527,32786.5,91125.78125,11.0
0.49285084,0.49247643,15589.24609375,52178.1640625,7.0
0.39037108,0.38431692,16585.58984375,20601.619140625,2.0
0.7565557,0.7151936,26395.181640625,88346.296875,12.0
0.3628616,0.36224693,2585.568603515625,91125.78125,12.0
0.22605313,0.2383007,55512.98828125,96949.8359375,9.0
0.305812,0.30446145,1675.773193359375,85651.5859375,5.0
0.45776302,0.4433763,11436.57421875,93992.7109375,4.0
0.38398117,0.39007664,2284.25390625,80506.25,6.0
0.26155135,0.2469339,53819.75390625,96949.8359375,2.0
0.32391703,0.32549703,17645.61328125,31786.458984375,2.0
0.3689928,0.37728527,4515.52783203125,96949.8359375,11.0
0.2905792,0.29394594,874.3876953125,55512.98828125,10.0
0.67427933,0.70162183,17107.39453125,83039.078125,6.0
0.75391924,0.758291,26395.181640625,40725.41015625,4.0
0.5468273,0.539503,17645.61328125,62835.67578125,8.0
0.55352426,0.5944801,3989.301513671875,3989.301513671875,1.0
0.4355715,0.4326291,6754.5498046875,83039.078125,12.0
0.37172708,0.3758549,2666.913818359375,66851.6484375,7.0
0.2237802,0.22632279,64812.5625,96949.8359375,5.0
0.42881286,0.4252537,6155.13623046875,88346.296875,7.0
0.27244344,0.27109852,21918.31640625,88346.296875,9.0
0.36487612,0.36507833,3312.67919921875,83039.078125,9.0
0.2241198,0.22663072,44691.42578125,44691.42578125,1.0
0.265207,0.25441083,403.0706481933594,403.0706481933594,1.0
0.65866804,0.63498473,71124.2890625,71124.2890625,1.0
0.64391446,0.622045,29876.955078125,96949.8359375,6.0
0.6054344,0.5858368,34881.9609375,96949.8359375,10.0
0.5855933,0.56838524,19973.236328125,22607.892578125,2.0
0.596352,0.59110403,31786.458984375,68954.8828125,3.0
0.39980602,0.3943435,4114.81005859375,71124.2890625,8.0
0.426093,0.42472768,5785.37939453125,93992.7109375,7.0
0.3519375,0.35345954,64812.5625,96949.8359375,3.0
0.33035004,0.3257329,4377.796875,93992.7109375,11.0
0.34902298,0.3532443,57259.49609375,91125.78125,2.0
0.34326234,0.33403122,64812.5625,91125.78125,7.0
0.4580872,0.45182428,8926.32421875,83039.078125,10.0
0.807776,0.7495985,55512.98828125,57259.49609375,2.0
0.7268007,0.7041429,27225.607421875,88346.296875,9.0
