Bth-Train-True,Bth-Train-Pred,Nw-min,Nw-max,Num-Nw
0.49400192,0.4822797,30816.919921875,85651.5859375,0.0
0.6154148,0.53671896,30816.919921875,85651.5859375,0.0
0.8186116,0.76966476,30816.919921875,85651.5859375,0.0
0.47969836,0.46745574,30816.919921875,85651.5859375,0.0
0.33973193,0.28140062,30816.919921875,85651.5859375,0.0
0.37978262,0.37487376,30816.919921875,85651.5859375,0.0
0.25584865,0.24077372,30816.919921875,85651.5859375,0.0
0.4330775,0.47637266,30816.919921875,85651.5859375,0.0
0.27286166,0.2734472,30816.919921875,85651.5859375,0.0
0.5827642,0.6176033,30816.919921875,85651.5859375,0.0
0.4160486,0.406296,30816.919921875,85651.5859375,0.0
0.35846356,0.39966542,30816.919921875,85651.5859375,0.0
0.24357253,0.22203653,30816.919921875,85651.5859375,0.0
0.43621495,0.41981807,30816.919921875,85651.5859375,0.0
0.46715513,0.45416817,30816.919921875,85651.5859375,0.0
0.4647263,0.45963687,30816.919921875,85651.5859375,0.0
0.40062454,0.39517516,30816.919921875,85651.5859375,0.0
0.27882856,0.27051756,30816.919921875,85651.5859375,0.0
0.31223425,0.30509704,30816.919921875,85651.5859375,0.0
0.48264587,0.48278615,30816.919921875,85651.5859375,0.0
0.46141073,0.46507946,30816.919921875,85651.5859375,0.0
0.60758483,0.5596961,30816.919921875,85651.5859375,0.0
0.3628458,0.33198074,30816.919921875,85651.5859375,0.0
0.48129356,0.4646904,30816.919921875,85651.5859375,0.0
0.31707713,0.317785,30816.919921875,85651.5859375,0.0
0.27516758,0.27682072,30816.919921875,85651.5859375,0.0
0.5514182,0.53607655,30816.919921875,85651.5859375,0.0
0.27714074,0.27193612,30816.919921875,85651.5859375,0.0
0.3732012,0.38102877,30816.919921875,85651.5859375,0.0
0.39895892,0.40862763,30816.919921875,85651.5859375,0.0
0.4927446,0.53482676,30816.919921875,85651.5859375,0.0
0.7315918,0.7229885,30816.919921875,85651.5859375,0.0
0.74715805,0.65861166,30816.919921875,85651.5859375,0.0
0.42151487,0.42482257,30816.919921875,85651.5859375,0.0
0.26232255,0.25416335,30816.919921875,85651.5859375,0.0
0.44120544,0.43167123,30816.919921875,85651.5859375,0.0
0.7743752,0.71445394,30816.919921875,85651.5859375,0.0
0.36975503,0.37345806,30816.919921875,85651.5859375,0.0
0.3685588,0.364102,30816.919921875,85651.5859375,0.0
0.5004463,0.47012725,30816.919921875,85651.5859375,0.0
0.76054096,0.6395085,30816.919921875,85651.5859375,0.0
0.2563812,0.24382055,30816.919921875,85651.5859375,0.0
0.3360641,0.32260513,30816.919921875,85651.5859375,0.0
0.40694088,0.4015995,30816.919921875,85651.5859375,0.0
0.27914447,0.2723585,30816.919921875,85651.5859375,0.0
0.6861888,0.6691213,30816.919921875,85651.5859375,0.0
0.3301078,0.31365553,30816.919921875,85651.5859375,0.0
0.47242802,0.5197965,30816.919921875,85651.5859375,0.0
0.2801342,0.26995564,30816.919921875,85651.5859375,0.0
0.5005064,0.51270664,30816.919921875,85651.5859375,0.0
0.44729728,0.4499907,2147.0322265625,47547.7578125,0.0
0.35737792,0.36569628,2147.0322265625,47547.7578125,0.0
0.5425612,0.50556123,2147.0322265625,47547.7578125,0.0
0.3045327,0.3085313,2147.0322265625,47547.7578125,0.0
0.4597454,0.51035404,2147.0322265625,47547.7578125,0.0
0.41205436,0.40085328,2147.0322265625,47547.7578125,0.0
0.71843535,0.74032545,2147.0322265625,47547.7578125,0.0
0.3281659,0.33876216,2147.0322265625,47547.7578125,0.0
0.2695489,0.27030563,2147.0322265625,47547.7578125,0.0
0.41725352,0.46939135,2147.0322265625,47547.7578125,0.0
0.36807117,0.38150856,2147.0322265625,47547.7578125,0.0
0.3315947,0.3418452,2147.0322265625,47547.7578125,0.0
0.46225053,0.46828604,2147.0322265625,47547.7578125,0.0
0.4971794,0.55329156,2147.0322265625,47547.7578125,0.0
0.29664317,0.3066352,2147.0322265625,47547.7578125,0.0
0.38489783,0.40540412,2147.0322265625,47547.7578125,0.0
0.7086539,0.7484683,2147.0322265625,47547.7578125,0.0
0.30990154,0.31774792,2147.0322265625,47547.7578125,0.0
0.3466654,0.34783167,2147.0322265625,47547.7578125,0.0
0.61476743,0.6176201,2147.0322265625,47547.7578125,0.0
0.5163631,0.5274942,2147.0322265625,47547.7578125,0.0
0.29298872,0.29663584,2147.0322265625,47547.7578125,0.0
0.43268955,0.44481558,2147.0322265625,47547.7578125,0.0
0.42704296,0.42988664,2147.0322265625,47547.7578125,0.0
0.5120994,0.45478892,2147.0322265625,47547.7578125,0.0
0.7379153,0.6354916,2147.0322265625,47547.7578125,0.0
0.43894088,0.4432663,2147.0322265625,47547.7578125,0.0
0.4069528,0.4185893,2147.0322265625,47547.7578125,0.0
0.3392727,0.35373056,2147.0322265625,47547.7578125,0.0
0.51235676,0.5420983,2147.0322265625,47547.7578125,0.0
0.7956177,0.7892021,2147.0322265625,47547.7578125,0.0
0.6400097,0.6476718,2147.0322265625,47547.7578125,0.0
0.36164665,0.37465912,2147.0322265625,47547.7578125,0.0
0.72482693,0.7150675,2147.0322265625,47547.7578125,0.0
0.43978828,0.44422796,2147.0322265625,47547.7578125,0.0
0.41994163,0.43007565,2147.0322265625,47547.7578125,0.0
0.60839814,0.58984417,2147.0322265625,47547.7578125,0.0
0.30019712,0.29340023,2147.0322265625,47547.7578125,0.0
0.48119932,0.47828537,2147.0322265625,47547.7578125,0.0
0.49808067,0.48873186,2147.0322265625,47547.7578125,0.0
0.4851467,0.48817495,2147.0322265625,47547.7578125,0.0
0.48623645,0.49173543,2147.0322265625,47547.7578125,0.0
0.29611272,0.30264565,2147.0322265625,47547.7578125,0.0
0.49194294,0.49646315,2147.0322265625,47547.7578125,0.0
0.30740654,0.30782735,2147.0322265625,47547.7578125,0.0
0.43638045,0.44323587,2147.0322265625,47547.7578125,0.0
0.3132634,0.331988,2147.0322265625,47547.7578125,0.0
0.2526139,0.2721839,2147.0322265625,47547.7578125,0.0
0.37466645,0.4077226,2147.0322265625,47547.7578125,0.0
0.29978034,0.3147638,2147.0322265625,47547.7578125,0.0
0.5267352,0.5357772,2147.0322265625,47547.7578125,0.0
0.64098656,0.65595365,2147.0322265625,47547.7578125,0.0
0.62237906,0.6153356,2147.0322265625,47547.7578125,0.0
0.2925306,0.29793972,2147.0322265625,47547.7578125,0.0
0.6234371,0.5495062,2147.0322265625,47547.7578125,0.0
0.27632564,0.28210312,2147.0322265625,47547.7578125,0.0
0.29419947,0.2718702,2147.0322265625,47547.7578125,0.0
0.47246188,0.47100183,2147.0322265625,47547.7578125,0.0
0.37000751,0.37030238,2147.0322265625,47547.7578125,0.0
0.31757754,0.33411083,2147.0322265625,47547.7578125,0.0
0.3872879,0.39541382,2147.0322265625,47547.7578125,0.0
0.346227,0.35187382,2147.0322265625,47547.7578125,0.0
0.37487203,0.3674621,2147.0322265625,47547.7578125,0.0
0.36282885,0.36739257,2147.0322265625,47547.7578125,0.0
0.7667105,0.73229885,28082.158203125,64812.5625,0.0
0.7383033,0.720175,28082.158203125,64812.5625,0.0
0.26553482,0.2889624,28082.158203125,64812.5625,0.0
0.38691628,0.38797617,28082.158203125,64812.5625,0.0
0.61971366,0.5501318,28082.158203125,64812.5625,0.0
0.52799046,0.52254826,28082.158203125,64812.5625,0.0
0.38723704,0.38913167,28082.158203125,64812.5625,0.0
0.34115213,0.33965296,28082.158203125,64812.5625,0.0
0.346357,0.3605042,28082.158203125,64812.5625,0.0
0.32464087,0.33305168,28082.158203125,64812.5625,0.0
0.38662925,0.39336002,28082.158203125,64812.5625,0.0
0.36441,0.37415826,28082.158203125,64812.5625,0.0
0.5192778,0.6265892,28082.158203125,64812.5625,0.0
0.4009636,0.39872983,28082.158203125,64812.5625,0.0
0.45095664,0.46444824,28082.158203125,64812.5625,0.0
0.23840886,0.24060148,28082.158203125,64812.5625,0.0
0.34882063,0.352318,28082.158203125,64812.5625,0.0
0.2871938,0.29456425,28082.158203125,64812.5625,0.0
0.6495841,0.6851082,28082.158203125,64812.5625,0.0
0.4186554,0.42402843,28082.158203125,64812.5625,0.0
0.545177,0.55551875,28082.158203125,64812.5625,0.0
0.3078372,0.32309046,28082.158203125,64812.5625,0.0
0.46399868,0.4687609,28082.158203125,64812.5625,0.0
0.30363888,0.32392156,28082.158203125,64812.5625,0.0
0.42844522,0.43729678,28082.158203125,64812.5625,0.0
0.3338626,0.34009293,28082.158203125,64812.5625,0.0
0.4890423,0.4893392,28082.158203125,64812.5625,0.0
0.7869954,0.71644765,28082.158203125,64812.5625,0.0
0.5679393,0.6156462,28082.158203125,64812.5625,0.0
0.80094624,0.75464785,28082.158203125,64812.5625,0.0
0.46279424,0.46233195,28082.158203125,64812.5625,0.0
0.34908202,0.35636944,28082.158203125,64812.5625,0.0
0.32871807,0.3394943,28082.158203125,64812.5625,0.0
0.4272055,0.4396472,28082.158203125,64812.5625,0.0
0.6554165,0.6841109,28082.158203125,64812.5625,0.0
0.7804363,0.7467749,28082.158203125,64812.5625,0.0
0.3818174,0.38956666,28082.158203125,64812.5625,0.0
0.37741503,0.38438234,28082.158203125,64812.5625,0.0
0.5088866,0.47475708,28082.158203125,64812.5625,0.0
0.7849724,0.68865633,28082.158203125,64812.5625,0.0
0.4507501,0.46353126,28082.158203125,64812.5625,0.0
0.40743324,0.4122411,28082.158203125,64812.5625,0.0
0.49163586,0.4885981,28082.158203125,64812.5625,0.0
0.5613334,0.54125726,28082.158203125,64812.5625,0.0
0.7529321,0.76859856,28082.158203125,64812.5625,0.0
0.2671134,0.27456295,28082.158203125,64812.5625,0.0
0.28668255,0.2930596,28082.158203125,64812.5625,0.0
0.39041233,0.39646465,28082.158203125,64812.5625,0.0
0.30254143,0.31447083,28082.158203125,64812.5625,0.0
0.28581136,0.30458963,28082.158203125,64812.5625,0.0
0.43636733,0.44890392,28082.158203125,64812.5625,0.0
0.36104226,0.3767004,28082.158203125,64812.5625,0.0
0.6867472,0.59894943,28082.158203125,64812.5625,0.0
0.7488867,0.7332716,28082.158203125,64812.5625,0.0
0.265779,0.27008793,28082.158203125,64812.5625,0.0
0.44819498,0.43840778,28082.158203125,64812.5625,0.0
0.305516,0.32537737,28082.158203125,64812.5625,0.0
0.6296946,0.5822638,28082.158203125,64812.5625,0.0
0.45650792,0.46217775,28082.158203125,64812.5625,0.0
0.43047875,0.4351632,28082.158203125,64812.5625,0.0
0.27632773,0.28291845,28082.158203125,64812.5625,0.0
0.37778035,0.4010328,28082.158203125,64812.5625,0.0
0.24240464,0.27266228,28082.158203125,64812.5625,0.0
0.42843044,0.44392273,28082.158203125,64812.5625,0.0
0.47053218,0.4806265,7645.53857421875,52178.1640625,0.0
0.5632986,0.568508,7645.53857421875,52178.1640625,0.0
0.3033373,0.30965906,7645.53857421875,52178.1640625,0.0
0.26988417,0.2862183,7645.53857421875,52178.1640625,0.0
0.63637495,0.5739658,7645.53857421875,52178.1640625,0.0
0.32866272,0.2829566,7645.53857421875,52178.1640625,0.0
0.35545284,0.3794548,7645.53857421875,52178.1640625,0.0
0.36217076,0.38383627,7645.53857421875,52178.1640625,0.0
0.5174525,0.60692984,7645.53857421875,52178.1640625,0.0
0.28278294,0.2892891,7645.53857421875,52178.1640625,0.0
0.33153164,0.32891652,7645.53857421875,52178.1640625,0.0
0.45953286,0.45632845,7645.53857421875,52178.1640625,0.0
0.7856314,0.7045913,7645.53857421875,52178.1640625,0.0
0.43219936,0.44149405,7645.53857421875,52178.1640625,0.0
0.34655806,0.3387758,7645.53857421875,52178.1640625,0.0
0.48675916,0.47711083,7645.53857421875,52178.1640625,0.0
0.32453328,0.32604676,7645.53857421875,52178.1640625,0.0
0.31625608,0.3078946,7645.53857421875,52178.1640625,0.0
0.4346912,0.4403232,7645.53857421875,52178.1640625,0.0
0.6654972,0.6048825,7645.53857421875,52178.1640625,0.0
0.27918,0.28822118,7645.53857421875,52178.1640625,0.0
0.41135994,0.41824645,7645.53857421875,52178.1640625,0.0
0.32358056,0.33263204,7645.53857421875,52178.1640625,0.0
0.40254134,0.40473658,7645.53857421875,52178.1640625,0.0
0.3259508,0.33807045,7645.53857421875,52178.1640625,0.0
0.5912583,0.5614874,7645.53857421875,52178.1640625,0.0
0.32906467,0.33540484,7645.53857421875,52178.1640625,0.0
0.52470577,0.57325417,7645.53857421875,52178.1640625,0.0
0.42469257,0.42305547,7645.53857421875,52178.1640625,0.0
0.34411642,0.35595575,7645.53857421875,52178.1640625,0.0
0.46713102,0.4639238,7645.53857421875,52178.1640625,0.0
0.3016876,0.31802797,7645.53857421875,52178.1640625,0.0
0.48576033,0.48341677,7645.53857421875,52178.1640625,0.0
0.5432018,0.52965546,7645.53857421875,52178.1640625,0.0
0.4735692,0.47808635,7645.53857421875,52178.1640625,0.0
0.6890571,0.6912222,7645.53857421875,52178.1640625,0.0
0.5607808,0.6190146,7645.53857421875,52178.1640625,0.0
0.3876665,0.39626023,7645.53857421875,52178.1640625,0.0
0.75846326,0.7061519,7645.53857421875,52178.1640625,0.0
0.65353143,0.6551995,7645.53857421875,52178.1640625,0.0
0.48049656,0.502954,7645.53857421875,52178.1640625,0.0
0.35821113,0.35782593,7645.53857421875,52178.1640625,0.0
0.4175196,0.414608,7645.53857421875,52178.1640625,0.0
0.27672857,0.28983012,7645.53857421875,52178.1640625,0.0
0.5551302,0.5736586,7645.53857421875,52178.1640625,0.0
0.23391458,0.22038715,7645.53857421875,52178.1640625,0.0
0.39235705,0.3865767,7645.53857421875,52178.1640625,0.0
0.39541465,0.4007758,7645.53857421875,52178.1640625,0.0
0.37446594,0.3740487,7645.53857421875,52178.1640625,0.0
0.46742815,0.4771871,7645.53857421875,52178.1640625,0.0
0.4939004,0.4984361,7645.53857421875,52178.1640625,0.0
0.26860088,0.29193938,7645.53857421875,52178.1640625,0.0
0.35852408,0.36406967,7645.53857421875,52178.1640625,0.0
0.27703005,0.29426926,7645.53857421875,52178.1640625,0.0
0.47618356,0.47639197,7645.53857421875,52178.1640625,0.0
0.24338768,0.27145833,7645.53857421875,52178.1640625,0.0
0.31103215,0.31506026,7645.53857421875,52178.1640625,0.0
0.29980463,0.30471233,7645.53857421875,52178.1640625,0.0
0.48020154,0.51524293,7645.53857421875,52178.1640625,0.0
0.48186338,0.48340482,7645.53857421875,52178.1640625,0.0
0.2723021,0.28463733,7645.53857421875,52178.1640625,0.0
0.28518683,0.3028817,7645.53857421875,52178.1640625,0.0
0.48425558,0.48752853,7645.53857421875,52178.1640625,0.0
0.5864434,0.66217005,7645.53857421875,52178.1640625,0.0
0.31120485,0.28923875,10103.7900390625,75670.0078125,0.0
0.7195362,0.6616068,10103.7900390625,75670.0078125,0.0
0.32784176,0.33231252,10103.7900390625,75670.0078125,0.0
0.56997263,0.5824924,10103.7900390625,75670.0078125,0.0
0.27048033,0.270976,10103.7900390625,75670.0078125,0.0
0.7673851,0.6947636,10103.7900390625,75670.0078125,0.0
0.564904,0.62441266,10103.7900390625,75670.0078125,0.0
0.43177927,0.42392546,10103.7900390625,75670.0078125,0.0
0.41684884,0.4132102,10103.7900390625,75670.0078125,0.0
0.5129963,0.57821286,10103.7900390625,75670.0078125,0.0
0.6470156,0.6860527,10103.7900390625,75670.0078125,0.0
0.40892106,0.4133972,10103.7900390625,75670.0078125,0.0
0.24027593,0.23541118,10103.7900390625,75670.0078125,0.0
0.2513101,0.2555493,10103.7900390625,75670.0078125,0.0
0.45910656,0.4590597,10103.7900390625,75670.0078125,0.0
0.48446423,0.47811446,10103.7900390625,75670.0078125,0.0
0.24983644,0.24952072,10103.7900390625,75670.0078125,0.0
0.32694864,0.31791717,10103.7900390625,75670.0078125,0.0
0.47334418,0.46735424,10103.7900390625,75670.0078125,0.0
0.27604496,0.28145128,10103.7900390625,75670.0078125,0.0
0.2975134,0.29722214,10103.7900390625,75670.0078125,0.0
0.67572045,0.67043924,10103.7900390625,75670.0078125,0.0
0.40239605,0.41639006,10103.7900390625,75670.0078125,0.0
0.6401619,0.72005486,10103.7900390625,75670.0078125,0.0
0.39735705,0.39935228,10103.7900390625,75670.0078125,0.0
0.470913,0.46697146,10103.7900390625,75670.0078125,0.0
0.23978262,0.24297717,10103.7900390625,75670.0078125,0.0
0.32510597,0.33502245,10103.7900390625,75670.0078125,0.0
0.31965688,0.31876504,10103.7900390625,75670.0078125,0.0
0.6176572,0.61742735,10103.7900390625,75670.0078125,0.0
0.47932583,0.48033628,10103.7900390625,75670.0078125,0.0
0.68261075,0.71944773,10103.7900390625,75670.0078125,0.0
0.39221996,0.38177985,10103.7900390625,75670.0078125,0.0
0.4196455,0.4144289,10103.7900390625,75670.0078125,0.0
0.36353981,0.36229548,10103.7900390625,75670.0078125,0.0
0.49536127,0.49309677,10103.7900390625,75670.0078125,0.0
0.7983366,0.74987435,10103.7900390625,75670.0078125,0.0
0.7789539,0.73107123,10103.7900390625,75670.0078125,0.0
0.33164227,0.3376225,10103.7900390625,75670.0078125,0.0
0.46840918,0.46641082,10103.7900390625,75670.0078125,0.0
0.43589693,0.434061,10103.7900390625,75670.0078125,0.0
0.33610252,0.33014178,10103.7900390625,75670.0078125,0.0
0.60468346,0.5746633,10103.7900390625,75670.0078125,0.0
0.36039838,0.36545902,10103.7900390625,75670.0078125,0.0
0.34416205,0.33588764,10103.7900390625,75670.0078125,0.0
0.44052386,0.4384884,10103.7900390625,75670.0078125,0.0
0.5281779,0.5261855,10103.7900390625,75670.0078125,0.0
0.38571677,0.3943612,10103.7900390625,75670.0078125,0.0
0.31418392,0.31805822,10103.7900390625,75670.0078125,0.0
0.4788364,0.47892624,10103.7900390625,75670.0078125,0.0
0.39455512,0.41397315,10103.7900390625,75670.0078125,0.0
0.30094,0.3027876,10103.7900390625,75670.0078125,0.0
0.27474838,0.26980713,10103.7900390625,75670.0078125,0.0
0.73956263,0.7442472,10103.7900390625,75670.0078125,0.0
0.295454,0.314207,10103.7900390625,75670.0078125,0.0
0.57345194,0.59319556,10103.7900390625,75670.0078125,0.0
0.3849453,0.36995322,10103.7900390625,75670.0078125,0.0
0.25068235,0.24780175,10103.7900390625,75670.0078125,0.0
0.45929223,0.45772952,10103.7900390625,75670.0078125,0.0
0.27580822,0.28765735,10103.7900390625,75670.0078125,0.0
0.25308716,0.2711767,10103.7900390625,75670.0078125,0.0
0.28165233,0.27594018,10103.7900390625,75670.0078125,0.0
0.22152543,0.22115955,10103.7900390625,75670.0078125,0.0
0.4664468,0.46225438,10103.7900390625,75670.0078125,0.0
0.62303597,0.6483308,9207.1572265625,71124.2890625,0.0
0.2870919,0.29983205,9207.1572265625,71124.2890625,0.0
0.2713678,0.24545331,9207.1572265625,71124.2890625,0.0
0.35175312,0.34839785,9207.1572265625,71124.2890625,0.0
0.29865572,0.28963542,9207.1572265625,71124.2890625,0.0
0.30022117,0.28050053,9207.1572265625,71124.2890625,0.0
0.49783945,0.4958766,9207.1572265625,71124.2890625,0.0
0.43278044,0.42465046,9207.1572265625,71124.2890625,0.0
0.24726838,0.23651643,9207.1572265625,71124.2890625,0.0
0.47287428,0.46207482,9207.1572265625,71124.2890625,0.0
0.35788003,0.34826523,9207.1572265625,71124.2890625,0.0
0.47176832,0.4719845,9207.1572265625,71124.2890625,0.0
